codigo de articulo ;Descripcion;codigo de barras ;Proveedor;Departamento;Categoria;Marca
52496;HIGO SMIRNA EN CUBOS  X KG;;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;PEONCITO
75657;V/LA GRUPA RED BLEND X1125ML;7,79031E+12;FECOVITA COOP LTDA;BEBIDAS;VINOS TINTOS;Toro
8211;V/MICHEL TORINO TTO X1125;7,79019E+12;GRUPO PEÑAFLOR S.A.;BEBIDAS;VINOS TINTOS;MICHEL TORINO
71385;BROCOLI X2KG;7,79791E+12;MIMEN S.R.L.;FRUTAS Y VERDURAS;HORTALIZAS;MC CAIN
3520;AZAFRAN ALICANTE CAPSULA 2X2G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
53225;JENGIBRE MOLIDO Y-YANG X1KG;53225;DIETETICA CIENTIFICA S.A.C.I.F.I;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;MASTROPOR
71298;ESPINACA X2KG;7,79791E+12;MIMEN S.R.L.;CONGELADOS;Frutas y Vegetales Congelados;MC CAIN
75426;TAPA DE CUADRIL QUICKFOOD XKG;0;Granja Pico Dorado de Ortiz Pablo Javier;CARNES;NOVILLITO;QUICKFOOD
3538;BICARBONATO ALICANTE X50G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;REPOSTERIA Y POSTRES;ALICANTE
24223;CABO BARRENDERO X 1,50M;24223;M Y M FABRIZZI S.R.L;LIMPIEZA;ACCESORIOS DE LIMPIEZA;SALZANO
18261;P/D NOSOTRAS DOBLE X50U;7,70203E+12;DISTRIBUIDORA ACONCAGUA;PERFUMERIA;MUJERES;NOSOTRAS
18263;P/D NOSOTRAS DOBLE X25U;7,70203E+12;Algodonera Aconcagua s.a.;PERFUMERIA;MUJERES;NOSOTRAS
76804;EXQ.BUDIN VAINILLA  X300GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
76806;EXQ.BUDIN CHOCOLATE  X300GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
24860;EXQ.HELADO FRUTILLA X52G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
70613;POCHOCLOS CARAMELO X 50GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;DESAYUNO Y MERIENDA;GALLO
70614;POCHOCLOS SAL MARINA X60GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;DESAYUNO Y MERIENDA;GALLO
2424;CALDO LA VIRG.CARNE X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
62227;ARROZ GALLO PARBOIL GR X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
61560;ARROZ GALLO PARBOIL GR X500G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
15887;ARROZ GALLO DOBLE CARO.X500G;7,79188E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
210;ARROZ GALLO L/F BOLSA X1KG;7,79188E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
74792;SAB.ALIC.POLVO CARNE STCC X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
205;ARROZ LUCCH.DOBLE BOLSA X1KG;7,79006E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;LUCCHETTI
69974;ARROZ INTEGRAL LUCCHETTI X1K;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;LUCCHETTI
58093;ARROZ LUCCHETTI L/F X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;LUCCHETTI
15170;ARROZ LUCCHETTI L/F X500G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;LUCCHETTI
27143;ARROZ LUCCHETTI PARBOIL X1K;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;LUCCHETTI
203;ARROZ LUCCH.PARBOIL X500G;7,79006E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;LUCCHETTI
30273;ARROZ GALLO RISOTO CHAMPI X240;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
211;ARROZ GALLO SDM WOK X 240;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
212;ARROZ GALLO SDM CURRY X240;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
175;ARROZ GALLO SDM MEDITERR. X240;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
62007;ARROZ GALLO DOBLE CAROL.X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
238;ARROZ GALLO INTEGRAL X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
76986;GALLO SNACKS CHOCO BLACK X20G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;GOLOSINAS Y CHOCOLATES;GALLO
76985;GALLO SNACKS CHOCO WHITE X20G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;GOLOSINAS Y CHOCOLATES;GALLO
23441;ARROZ GALLO RISOTO 4QUESO X240;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
722517;GALLO SNACKS PICANTE X100GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;LIBRE DE GLUTEN;GALLO
67339;GALLO SNACKS CHOCO BAR  X20GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;GOLOSINAS Y CHOCOLATES;GALLO
1733;KRYSPO SNACKS PAPAS X 400 GR.;7,8028E+12;Corandes SA;SNACK;PAPAS FRITAS;KRYZPO
77810;ARROZ GALLO PREP.VEGETA X240G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
75164;ARROZ GALLO PREP.VERDEO X240GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
77811;ARROZ GALLO PREP.MIX SEM X240G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
76489;ARROZ GALLO SEL.VEG.B.SODX240;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
70238;SNACK GALLO FRUTIBRA X20G;7,79007E+12;Molinos Rio De la Plata s.a.;SNACK;OTROS SNACKS;GALLO
30961;CALDO ALICANTE GALLINA 4X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
74553;SAB.POLV.GALL.S/TACC X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
51330;GELAT.EXQ.FRUTILLA X40G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
57884;GELAT.EXQ.CEREZA  X40G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
57862;GELAT.EXQ.FRAMBUESA X40G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
57863;GELAT.EXQ.DURAZNO  X40G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
58110;GELAT.EXQ.NARANJA X40;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
20009;ASADERA TEGO ANTIADERE.P/HORNO;7,79751E+12;RAYABO S.A.;HOGAR;BAZAR;GENERICO
15555;BIZ.EXQ.TORTA HUM.CHOCOL.X450G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
74012;EXQ BIZC VAINILLA LDG X450GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
74013;EXQ BIZC CHOCOLATE LDG X450GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
5041;BIZ.EXQ.BROWNIESS/TACC.X400GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
55277;BIZ.EXQ.ESPEC.VAINILLA X540G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
55278;BIZ.EXQ.ESPEC.CHOCOLATE X540G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
46;BIZ.EXQ.ESPEC.NARANJA X540G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
4978;BIZ.EXQ.ESPECIAL LIMON X540G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
47;BIZ.EXQUISITA COCO FORTI X540G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;REPOSTERIA Y POSTRES;EXQUISITA
76490;POLVO CHOCOL.EXQUISITA X 150GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;EXQUISITA
76492;POLVO CHOCOL.EXQUISITA X 300GR;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;EXQUISITA
200;ARROZ GALLO L/F EST.X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
76995;ARROZ GALLO PARBOIL ESTUC.X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
17058;ARROZ GALLO L/F X500G;7,79188E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
197;ARROZ GALLO INTEGRAL X500G;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;ARROZ - LEGUMBRES;GALLO
59118;PAN RALLADO PREFERIDO X500G;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
56;PAN RALLADO PREFERIDO X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
158;REBOZADOR PREFERIDO X500G;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
100;REBOZADOR PREFERIDO X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
55;PAN RALLADO PREFERIDO X 5KG;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
156;REBOZADOR PREFERIDO X5KG;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
14256;REBOZADOR PREFERIDO HORNO X500;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
70149;PAN RALLADO PREFE AJO/PER.X500;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;HARINAS;PREFERIDO
14873;REBOZADOR PREFERIDO HORNO X1KG;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
76660;REBOZADOR PREFER.CRUNCH X450G;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
76807;REBOZADOR PREFER.CRUNCH X900G;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;PREFERIDO
71381;PAN RALLADO LUCCHETTI X500;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;HARINAS;LUCCHETTI
71382;PAN RALLADO LUCCHETTI X 1KG;7,79007E+12;Molinos Rio De la Plata s.a.;ALMACEN;HARINAS;LUCCHETTI
74411;REBOZADOR LUCHETTI X500G;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;LUCCHETTI
74412;REBOZADOR LUCHETTI X1 KILO;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;LUCCHETTI
72377;PAN RALLADO FAVORITA X450GR;7,79007E+11;Molinos Rio De la Plata s.a.;ALMACEN;HARINAS;FAVORITA
72896;PAN RALLADO FAVORITA X900;7,79007E+12;Molinos Rio De la Plata s.a.;PANADERIA;DEPARTAMENTO 8;FAVORITA
69536;SABOR PVO VERDURA ALICANTE 7,5;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
29970;CALDO ALICANTE VERDU.X4X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
74554;SAB.POLV.VERDURA S/TACC X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
73868;SABORIZ.PVO.CERD.SODIO X12;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
27325;CALDO LA VIRG.VERD.S/SAL X24G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
74448;CALDO ALICAN.VERD.S/TACC4X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;SAL, PIMIENTA, ESPECIAS;ALICANTE
30960;CALDO ALICANTE.F-HIERB.X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
70194;SABORIZ.PVO.FINAS HIERB.X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
73101;SABORIZ.PVO.PANCETA HIER.X10G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
30962;CALDO LA VIRG.PANC-HIE.X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
74442;CALDO ALICANT.PANCETA.4X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
3477;CANELA MOLIDA ALICANTE X25G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;REPOSTERIA Y POSTRES;ALICANTE
26356;Y/M ANDRESITO LIENZO X1KG;7,79804E+12;Coop.Yerbatera Andresito LTDA;ALMACEN;DESAYUNO;ANDRESITO
20517;TRAT.INECTO PERF LISSAGE 50ML;0;LINDABELL S.A.;PERFUMERIA;CUIDADO DE CABELLO;INECTO
56760;CHOCLO 5 X 2,5;7,79791E+12;MIMEN S.R.L.;CONGELADOS;Frutas y Vegetales Congelados;EOS
3514;CANELA ALICANTE E/RAMA X20G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
72842;LECHE LS.E/PVO.DESLACT.X400G;7,79074E+12;MERCOSUR DIST. LACTEOS;ALMACEN;DESAYUNO;LA SERENISIMA
30963;CALDO LA VIRG.ALB-AJO 7,5GR;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;LA VIRGINIA
67719;SAB.ALIC.POLVO ALBACA-AJO X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
77793;SAB.POLV. ALB-AJO S/TACC X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
74556;SAB.POLV. ALB-AJO S/TACC X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
74503;SAB.ALIC.POLVO CHAM/HONG X7,5G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
10046;ESCOBA AMERICA P.V.C.SALZANO;7,79342E+12;M Y M FABRIZZI S.R.L;LIMPIEZA;ACCESORIOS DE LIMPIEZA;SALZANO
67720;SAB.ALIC.POLVO PUERRO X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
74357;SABORI.PVO.CREM DE VERDEO X7,5;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
74557;SAB.POLV. PUERRO S/TACC X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
68496;CALDO LA VIRG.4 QUESOS X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
73126;SAB.ALIC.POLVO 4QUESOS X30G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
51813;V/TERMIDOR SYRAH X1L;7,79154E+12;ODA VINOTECA;BEBIDAS;VINOS TINTOS;TERMIDOR
58876;SOPA LA VIRG.CRE.ARV-JAM 10X68;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
58848;SOPA ALICANT.CRE.CHOCL NVA 69G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;LA VIRGINIA
63002;SOPA LA VIRG.CRE-ZAPALLO X73G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
3519;CEBOLLA ALICANTE DESHID X50G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
2301;SOPA ALICANTE FIDEO-VERD X72G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
58847;SOPA LA VIRGIN.CRIOLLA/VEG.72G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
29311;SUAV.GUAIRA CLASICO 12X900;7,84012E+12;Proveedores Varios u Ocasionales;LIMPIEZA;CUIDADO PARA LA ROPA;GUAIRA
28375;SUAV.GUAIRA ESSENCE 12X900;7,84012E+12;Proveedores Varios u Ocasionales;LIMPIEZA;CUIDADO PARA LA ROPA;GUAIRA
53681;MOSTAZA Y-YANG MOLIDO X1KG;53681;DIETETICA CIENTIFICA S.A.C.I.F.I;ALMACEN;ACEITES Y VINAGRES;MASTROPOR
64932;SOPA ALICANT.LISTA ESPAR.4X13G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
64935;SOPA ALICANT.LISTA ZAP.4X14G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
9095;BIDON TERMICO MAGICLICK X2L;7,79725E+12;Distribuidora Veneto S.A.;HOGAR;BAZAR;MAGICLICK
28429;SOPA LA VIRG.CR.POLL-VEG.X65G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
75333;SOPA ALIC.POLLO Y ARROZ X63G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;ALICANTE
76132;SOPA ALIC.CAMPES.C/FIDEOS X68G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
58875;SOPA LA VIRG.CAMP.FID-CAR X68G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
28262;SOPA LA VIRG.POLL-ARR-VEG X63G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
74655;SOPA NAT.FIDEOS C/VEG.ALIC.X59;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;SAL, PIMIENTA, ESPECIAS;ALICANTE
74697;SOPA NAT.CREMA LEGUMBRES X68G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
64931;SOPA ALICANT.LISTA VEGET.4X13G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
64930;SOPA ALICANT.LISTA VEG.LIG.10G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
75761;SOPA ALICANT.LISTA ESPARR.X13G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
64933;SOPA ALICANT.LISTA ESP.L.4X10G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
64934;SOPA ALICANTE LIST.ZAP.L 4X10G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;LA VIRGINIA
26524;ESPARRAGO SIETE LAGOS VDE X330;7,79135E+12;Villares S.A.C.;ALMACEN;CONSERVAS;SIETE LAGOS
26537;ALCAPARRA SIETE LAGOS X100;8,41018E+12;Villares S.A.C.;ALMACEN;CONSERVAS;SIETE LAGOS
26539;ALCAPARRA SIETE LAGOS X700;8,41018E+12;Villares S.A.C.;ALMACEN;CONSERVAS;SIETE LAGOS
57187;ACEITE LAUR BOT EXTRA VIR X250;7,79809E+12;COSMOPOLITAN S.A.;ALMACEN;ACEITES Y VINAGRES;LAUR
71157;ANÍS ESTRELLADO EL PEONC.X KG;0;Villares S.A.C.;ALMACEN;CALDOS, SOPAS, PURES;EL PEONCITO
75994;BIDON TERMICO MAGICLICK X4L;7,79725E+12;Distribuidora Veneto S.A.;HOGAR;BAZAR;MAGICLICK
3491;CHIMICHURRI ALICANTE X25G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
3628;CHIMICHURRI ALICANTE X50G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;CALDOS, SOPAS, PURES;ALICANTE
70303;ANANA GLACE.EN CUBOS(ROJO)X KG;0;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;EL PEONCITO
71161;MELON GLACE EN CUBOS X KG;0;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;EL PEONCITO
26513;DATIL ROJO/JUJUBE X KILO;7,79135E+12;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;PEONCITO
76624;CEREZAS GLACE EL PEONCITO X KG;0;Villares S.A.C.;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;PEONCITO
76333;CASTAÑA CAJU ENTERA  XKG;7,79135E+12;Villares S.A.C.;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;PEONCITO
56294;CUCHILLO MESA CAROL AC.INX 450;7,79228E+12;CINCAM-CAROL S.A.C.I.F.A;HOGAR;BAZAR;CAROL
56296;TENEDOR MESA CAROL AC.INX 450;7,79228E+12;CINCAM-CAROL S.A.C.I.F.A;HOGAR;BAZAR;CAROL
51475;PLATO DE CAFE  11,5CM X1U;7,79433E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
73697;QUINOA BLANCA PEONCITO X KILO;7,79135E+12;Villares S.A.C.;ALMACEN;HARINAS;EL PEONCITO
53166;PLATO HONDO TSUJI  X1U;53166;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
51466;PLATO TE TSUJI 150MM X1U;7,79433E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
17932;PLATO PLAYO TSUJI 25CM X1U;17932;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
70306;SEMILLA DE AMARANTO X KG;0;Villares S.A.C.;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;EL PEONCITO
64290;TAZA DE TE S/PLATO TSUJI X1U;7,79433E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
56441;TAZA CAFE TSUJI;7,79433E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
51477;TAZA DESAYUNO S/P TSUJI X1U;51477;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
70265;PAPAS MC CAIN PARRILLERA X2,5K;7,79791E+12;MIMEN S.R.L.;CONGELADOS;FRIOS Y CONGELADOS;MC CAIN
59386;JARRO MUG TSUJI X360ML X1U;59386;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
56568;CREMERA GRANDE TSUJI 125ML 1U;56568;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
51479;PLATO PLAYO TSUJI 27CM;7,79433E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;TSUJI..
67670;AJI TRITURADO X KG;;Villares S.A.C.;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;PEONCITO
72721;AJI MOLIDO PICANTE EL PEON.XKG;0;Villares S.A.C.;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;EL PEONCITO
76449;HIGO NEGRO GDE.EL PEONC.X KG;0;Villares S.A.C.;FRUTAS Y VERDURAS;FRUTAS SUELTAS;EL PEONCITO
28264;SARTEN CHEFF-FLO GRAFITO X22CM;7,73091E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;Atlantic
26303;JARRO HERVIDOR GRAFITO 14CM.;7,73091E+12;Carlos Benassi S.R.L.;HOGAR;BAZAR;Atlantic
26538;BAYAS DE GOJI X KILO;7,79135E+12;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;PEONCITO
11087;SECADOR COLOR PRO-GOMA X40CM;7,79802E+12;PRO-GOMA de Edgardo R. Garrini;LIMPIEZA;ACCESORIOS DE LIMPIEZA;PRO-GOMA
10634;SECADOR COLOR PRO-GOMA 12X50CM;7,79802E+12;PRO-GOMA de Edgardo R. Garrini;LIMPIEZA;ACCESORIOS DE LIMPIEZA;PRO-GOMA
70302;LECHE DE COCO EN PVO.X KG;0;Villares S.A.C.;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;EL PEONCITO
73096;PAPAYA GLACE.EN CUBOS X KG;7,79135E+12;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;EL PEONCITO
25369;GELATINA SIN SABOR X KILO;7,23541E+11;Villares S.A.C.;ESPECIALES;CELIACOS;PEONCITO
12378;TAZA TE MANILA DECORADO;7,79182E+12;EL MUNDO DEL BAZAR- Sanchez Rolando;HOGAR;BAZAR;MANILA
26488;PISTACHOS PEONCITO C/C PYS XKG;;Villares S.A.C.;FRUTAS Y VERDURAS;HORTALIZAS;PEONCITO
10492;TRAPO REJILLA BLA.CLASICO MEDI;7,79093E+12;Electronica Iguazú - De Celso Oscar Melg;LIMPIEZA;ACCESORIOS DE LIMPIEZA;GENERICO
2408;SOPA KNORR QUICK POLLO X70G;7,794E+12;UNILEVER DE ARGENTINA S.A;ALMACEN;CALDOS, SOPAS, PURES;KNORR
