codigo de articulo ;codigo de barras ;Nombre de producto;Departamento;Categoria
23065;7791070000672;SERV.CAMPANITA SOFT 15X140U;LIMPIEZA;PAPELES
23066;7791070000573;SERV.CAMPANITA SOFT 30X70U;LIMPIEZA;PAPELES
23377;7791070000566;SERV.CAMPANITA SOFT 60X40;LIMPIEZA;PAPELES
10579;7798024450125;TRAPO PISO BLANCO E/S.MR.TRAPO;LIMPIEZA;ACCESORIOS DE LIMPIEZA
10433;10433;WOOLITE R/FINA CLASICO DP X120;LIMPIEZA;CUIDADO PARA LA ROPA
21317;21317;WYPALL ANTIBACTERIAL X80;LIMPIEZA;ACCESORIOS DE LIMPIEZA
24231;0;CEP.PINCEL SANIT 7,5CM;LIMPIEZA;ACCESORIOS DE LIMPIEZA
61306;61306;REJILLA PLAST.OFERTA X CAJA;LIMPIEZA;ACCESORIOS DE LIMPIEZA
25699;7797470129487;ESENCIAL COCINA REP 18X500;LIMPIEZA;COCINA
25701;7797470133262;ESENCIAL BAÑO REP 12X500;LIMPIEZA;BAÑO
51045;7793699000958;PROMOPACK 3 ESENCIAL 5X3U;LIMPIEZA;ACCESORIOS DE LIMPIEZA
9352;7793253341336;LAVANDINA AYUDIN F.LAVANDA X1L;LIMPIEZA;LAVANDINAS
9349;7793253341343;LAVANDINA AYUDIN F.LAVANDA X2L;LIMPIEZA;LAVANDINAS
9374;7793253341299;LAVANDINA AYUDIN GLACIAR X1L;LIMPIEZA;LAVANDINAS
